user_name,member,rating,comment,type,likes_num,comments_numpost_time,collect_time
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:55:30.888014
淑淑淑uu芬芬芬nn,PLUS会员,5,自从喝了依云 就常备了 这次买没活动 家里又喝完了 就先买了一箱 配送又快又好 态度也好,500ml整箱,0,0,2020-05-15 17:28,2020-07-25 16:55:31.010580
笑***h,PLUS会员,5,水质好，口感好，就是生产日期挺久的了，2019年7月的，这都2020年7月了……而且瓶身为什麽会有很严重的磨损痕迹呢？,330ml整箱,0,0,2020-07-10 00:13,2020-07-25 16:55:31.123135
c***8,PLUS会员,5,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒",500ml整箱,0,0,2020-04-22 23:10,2020-07-25 16:55:48.301757
歌***8,PLUS会员,5,东西收到了，非常好手感一流，品相非常好，适合平时使用，以后还会再买的！感谢支持。,500ml整箱,0,0,2020-06-27 17:25,2020-07-25 16:55:48.490951
葵芲赱鉃茬壹氿88,非会员,5,买了几次了，用来敷脸的，感觉挺不错的，京东很快，上午拍的下午就到了，大雨天，京东小哥也挺不容易、,330ml单组,0,0,2020-07-19 10:52,2020-07-25 16:55:48.645508
秋***0,非会员,5,"活动价快赶上美国超市的零售价了，实惠；
赞一下物流，包装超完好无损，连箱子旁边抓手的部分都没抠开直接扛着箱子给搬上楼，辛苦啦",1.25L*12整箱,0,0,2020-02-21 18:38,2020-07-25 16:55:48.786719
歌***8,PLUS会员,5,东西收到了，品质一流，物流一流，评价一流，很好的东西，以后还会买，继续支持！,500ml整箱,0,0,2020-07-14 20:57,2020-07-25 16:55:48.922342
gdOoMGoGrcJZ,PLUS会员,5,家里常备，长期饮用抵抗运动会缺水，每天补充适量水份矿物质，有助身体健康，抵御邪风外侵，多喝水就对了,500ml整箱,0,0,2020-07-04 08:20,2020-07-25 16:55:49.056054
jd_49c9acd290ddb,PLUS会员,5,宝宝喜欢，每天一瓶，用这个小红嘴瓶就变得特别喜欢喝水，还喜欢玩儿瓶盖，开开关关，以后会一直买宝宝水给宝宝,儿童瓶小小梦想家整箱,0,0,2020-02-20 22:28,2020-07-25 16:55:49.161095
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:55:49.349496
淑淑淑uu芬芬芬nn,PLUS会员,5,自从喝了依云 就常备了 这次买没活动 家里又喝完了 就先买了一箱 配送又快又好 态度也好,500ml整箱,0,0,2020-05-15 17:28,2020-07-25 16:55:49.494379
笑***h,PLUS会员,5,水质好，口感好，就是生产日期挺久的了，2019年7月的，这都2020年7月了……而且瓶身为什麽会有很严重的磨损痕迹呢？,330ml整箱,0,0,2020-07-10 00:13,2020-07-25 16:55:49.650698
c***8,PLUS会员,5,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒",500ml整箱,0,0,2020-04-22 23:10,2020-07-25 16:56:06.188744
歌***8,PLUS会员,5,东西收到了，非常好手感一流，品相非常好，适合平时使用，以后还会再买的！感谢支持。,500ml整箱,0,0,2020-06-27 17:25,2020-07-25 16:56:06.320130
葵芲赱鉃茬壹氿88,非会员,5,买了几次了，用来敷脸的，感觉挺不错的，京东很快，上午拍的下午就到了，大雨天，京东小哥也挺不容易、,330ml单组,0,0,2020-07-19 10:52,2020-07-25 16:56:06.421829
秋***0,非会员,5,"活动价快赶上美国超市的零售价了，实惠；
赞一下物流，包装超完好无损，连箱子旁边抓手的部分都没抠开直接扛着箱子给搬上楼，辛苦啦",1.25L*12整箱,0,0,2020-02-21 18:38,2020-07-25 16:56:06.528302
歌***8,PLUS会员,5,东西收到了，品质一流，物流一流，评价一流，很好的东西，以后还会买，继续支持！,500ml整箱,0,0,2020-07-14 20:57,2020-07-25 16:56:06.719931
gdOoMGoGrcJZ,PLUS会员,5,家里常备，长期饮用抵抗运动会缺水，每天补充适量水份矿物质，有助身体健康，抵御邪风外侵，多喝水就对了,500ml整箱,0,0,2020-07-04 08:20,2020-07-25 16:56:06.864975
jd_49c9acd290ddb,PLUS会员,5,宝宝喜欢，每天一瓶，用这个小红嘴瓶就变得特别喜欢喝水，还喜欢玩儿瓶盖，开开关关，以后会一直买宝宝水给宝宝,儿童瓶小小梦想家整箱,0,0,2020-02-20 22:28,2020-07-25 16:56:06.974670
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:56:07.076255
淑淑淑uu芬芬芬nn,PLUS会员,5,自从喝了依云 就常备了 这次买没活动 家里又喝完了 就先买了一箱 配送又快又好 态度也好,500ml整箱,0,0,2020-05-15 17:28,2020-07-25 16:56:07.187576
笑***h,PLUS会员,5,水质好，口感好，就是生产日期挺久的了，2019年7月的，这都2020年7月了……而且瓶身为什麽会有很严重的磨损痕迹呢？,330ml整箱,0,0,2020-07-10 00:13,2020-07-25 16:56:07.315233
c***8,PLUS会员,5,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒",500ml整箱,0,0,2020-04-22 23:10,2020-07-25 16:56:25.930703
歌***8,PLUS会员,5,东西收到了，非常好手感一流，品相非常好，适合平时使用，以后还会再买的！感谢支持。,500ml整箱,0,0,2020-06-27 17:25,2020-07-25 16:56:26.068812
葵芲赱鉃茬壹氿88,非会员,5,买了几次了，用来敷脸的，感觉挺不错的，京东很快，上午拍的下午就到了，大雨天，京东小哥也挺不容易、,330ml单组,0,0,2020-07-19 10:52,2020-07-25 16:56:26.177073
秋***0,非会员,5,"活动价快赶上美国超市的零售价了，实惠；
赞一下物流，包装超完好无损，连箱子旁边抓手的部分都没抠开直接扛着箱子给搬上楼，辛苦啦",1.25L*12整箱,0,0,2020-02-21 18:38,2020-07-25 16:56:26.298076
歌***8,PLUS会员,5,东西收到了，品质一流，物流一流，评价一流，很好的东西，以后还会买，继续支持！,500ml整箱,0,0,2020-07-14 20:57,2020-07-25 16:56:26.444242
gdOoMGoGrcJZ,PLUS会员,5,家里常备，长期饮用抵抗运动会缺水，每天补充适量水份矿物质，有助身体健康，抵御邪风外侵，多喝水就对了,500ml整箱,0,0,2020-07-04 08:20,2020-07-25 16:56:26.574411
jd_49c9acd290ddb,PLUS会员,5,宝宝喜欢，每天一瓶，用这个小红嘴瓶就变得特别喜欢喝水，还喜欢玩儿瓶盖，开开关关，以后会一直买宝宝水给宝宝,儿童瓶小小梦想家整箱,0,0,2020-02-20 22:28,2020-07-25 16:56:26.690626
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:56:26.799813
淑淑淑uu芬芬芬nn,PLUS会员,5,自从喝了依云 就常备了 这次买没活动 家里又喝完了 就先买了一箱 配送又快又好 态度也好,500ml整箱,0,0,2020-05-15 17:28,2020-07-25 16:56:26.956191
笑***h,PLUS会员,5,水质好，口感好，就是生产日期挺久的了，2019年7月的，这都2020年7月了……而且瓶身为什麽会有很严重的磨损痕迹呢？,330ml整箱,0,0,2020-07-10 00:13,2020-07-25 16:56:27.065225
c***8,PLUS会员,5,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒",500ml整箱,0,0,2020-04-22 23:10,2020-07-25 16:56:42.776225
歌***8,PLUS会员,5,东西收到了，非常好手感一流，品相非常好，适合平时使用，以后还会再买的！感谢支持。,500ml整箱,0,0,2020-06-27 17:25,2020-07-25 16:56:42.884942
葵芲赱鉃茬壹氿88,非会员,5,买了几次了，用来敷脸的，感觉挺不错的，京东很快，上午拍的下午就到了，大雨天，京东小哥也挺不容易、,330ml单组,0,0,2020-07-19 10:52,2020-07-25 16:56:42.987127
秋***0,非会员,5,"活动价快赶上美国超市的零售价了，实惠；
赞一下物流，包装超完好无损，连箱子旁边抓手的部分都没抠开直接扛着箱子给搬上楼，辛苦啦",1.25L*12整箱,0,0,2020-02-21 18:38,2020-07-25 16:56:43.089243
歌***8,PLUS会员,5,东西收到了，品质一流，物流一流，评价一流，很好的东西，以后还会买，继续支持！,500ml整箱,0,0,2020-07-14 20:57,2020-07-25 16:56:43.239365
gdOoMGoGrcJZ,PLUS会员,5,家里常备，长期饮用抵抗运动会缺水，每天补充适量水份矿物质，有助身体健康，抵御邪风外侵，多喝水就对了,500ml整箱,0,0,2020-07-04 08:20,2020-07-25 16:56:43.447670
jd_49c9acd290ddb,PLUS会员,5,宝宝喜欢，每天一瓶，用这个小红嘴瓶就变得特别喜欢喝水，还喜欢玩儿瓶盖，开开关关，以后会一直买宝宝水给宝宝,儿童瓶小小梦想家整箱,0,0,2020-02-20 22:28,2020-07-25 16:56:43.568822
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:56:43.739318
淑淑淑uu芬芬芬nn,PLUS会员,5,自从喝了依云 就常备了 这次买没活动 家里又喝完了 就先买了一箱 配送又快又好 态度也好,500ml整箱,0,0,2020-05-15 17:28,2020-07-25 16:56:43.878508
笑***h,PLUS会员,5,水质好，口感好，就是生产日期挺久的了，2019年7月的，这都2020年7月了……而且瓶身为什麽会有很严重的磨损痕迹呢？,330ml整箱,0,0,2020-07-10 00:13,2020-07-25 16:56:43.982876
c***8,PLUS会员,5,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒",500ml整箱,0,0,2020-04-22 23:10,2020-07-25 16:57:01.236129
歌***8,PLUS会员,5,东西收到了，非常好手感一流，品相非常好，适合平时使用，以后还会再买的！感谢支持。,500ml整箱,0,0,2020-06-27 17:25,2020-07-25 16:57:01.348854
葵芲赱鉃茬壹氿88,非会员,5,买了几次了，用来敷脸的，感觉挺不错的，京东很快，上午拍的下午就到了，大雨天，京东小哥也挺不容易、,330ml单组,0,0,2020-07-19 10:52,2020-07-25 16:57:01.467669
秋***0,非会员,5,"活动价快赶上美国超市的零售价了，实惠；
赞一下物流，包装超完好无损，连箱子旁边抓手的部分都没抠开直接扛着箱子给搬上楼，辛苦啦",1.25L*12整箱,0,0,2020-02-21 18:38,2020-07-25 16:57:01.577443
歌***8,PLUS会员,5,东西收到了，品质一流，物流一流，评价一流，很好的东西，以后还会买，继续支持！,500ml整箱,0,0,2020-07-14 20:57,2020-07-25 16:57:01.741658
gdOoMGoGrcJZ,PLUS会员,5,家里常备，长期饮用抵抗运动会缺水，每天补充适量水份矿物质，有助身体健康，抵御邪风外侵，多喝水就对了,500ml整箱,0,0,2020-07-04 08:20,2020-07-25 16:57:01.881352
jd_49c9acd290ddb,PLUS会员,5,宝宝喜欢，每天一瓶，用这个小红嘴瓶就变得特别喜欢喝水，还喜欢玩儿瓶盖，开开关关，以后会一直买宝宝水给宝宝,儿童瓶小小梦想家整箱,0,0,2020-02-20 22:28,2020-07-25 16:57:02.043426
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:57:02.174932
淑淑淑uu芬芬芬nn,PLUS会员,5,自从喝了依云 就常备了 这次买没活动 家里又喝完了 就先买了一箱 配送又快又好 态度也好,500ml整箱,0,0,2020-05-15 17:28,2020-07-25 16:57:02.275209
笑***h,PLUS会员,5,水质好，口感好，就是生产日期挺久的了，2019年7月的，这都2020年7月了……而且瓶身为什麽会有很严重的磨损痕迹呢？,330ml整箱,0,0,2020-07-10 00:13,2020-07-25 16:57:02.399134
c***8,PLUS会员,5,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒棒不棒",500ml整箱,0,0,2020-04-22 23:10,2020-07-25 16:57:19.903306
歌***8,PLUS会员,5,东西收到了，非常好手感一流，品相非常好，适合平时使用，以后还会再买的！感谢支持。,500ml整箱,0,0,2020-06-27 17:25,2020-07-25 16:57:20.012023
葵芲赱鉃茬壹氿88,非会员,5,买了几次了，用来敷脸的，感觉挺不错的，京东很快，上午拍的下午就到了，大雨天，京东小哥也挺不容易、,330ml单组,0,0,2020-07-19 10:52,2020-07-25 16:57:20.121043
秋***0,非会员,5,"活动价快赶上美国超市的零售价了，实惠；
赞一下物流，包装超完好无损，连箱子旁边抓手的部分都没抠开直接扛着箱子给搬上楼，辛苦啦",1.25L*12整箱,0,0,2020-02-21 18:38,2020-07-25 16:57:20.218259
歌***8,PLUS会员,5,东西收到了，品质一流，物流一流，评价一流，很好的东西，以后还会买，继续支持！,500ml整箱,0,0,2020-07-14 20:57,2020-07-25 16:57:20.319778
gdOoMGoGrcJZ,PLUS会员,5,家里常备，长期饮用抵抗运动会缺水，每天补充适量水份矿物质，有助身体健康，抵御邪风外侵，多喝水就对了,500ml整箱,0,0,2020-07-04 08:20,2020-07-25 16:57:20.437990
jd_49c9acd290ddb,PLUS会员,5,宝宝喜欢，每天一瓶，用这个小红嘴瓶就变得特别喜欢喝水，还喜欢玩儿瓶盖，开开关关，以后会一直买宝宝水给宝宝,儿童瓶小小梦想家整箱,0,0,2020-02-20 22:28,2020-07-25 16:57:20.547520
依依宝贝-----,PLUS会员,5,已经不清楚是第几次回购了，天然水，喝着让人放心，自己喝，也推荐给朋友买，活动的时候比较合适，一家人的放心水，喝在嘴里有点甘甜，很舒服的感觉，第一喝是在高铁上感觉有点贵，后来觉得贵点值，发货快快递也很快，,500ml整箱,0,0,2020-06-18 20:54,2020-07-25 16:57:20.665175
